date,valid_pixels,mean_inundation,median_inundation,max_inundation,pixels_ge_025_pct,pixels_ge_050_pct,pixels_ge_075_pct
2018-02-06,54707,0.2891473174095154,0.2551960349082947,0.9711524248123169,51.48152887199079,10.581826822892866,2.3269417076425323
2018-02-14,54707,0.2429908812046051,0.19935187697410583,0.9679247736930847,36.48527610726233,7.529201016323323,1.3599722156214011
2018-02-22,54707,0.2118680477142334,0.17001259326934814,0.9311098456382751,29.985193850878318,5.410642148171166,0.5374083755278117
2018-03-02,54707,0.16768313944339752,0.13352766633033752,0.9120852947235107,17.67415504414426,2.4750031988593784,0.23945747344946716
2018-03-10,54707,0.20636332035064697,0.16962456703186035,0.9380576014518738,27.47180433948124,4.595389986656186,0.6050414023799514
2018-03-18,54707,0.2073601335287094,0.17097952961921692,0.9376623034477234,27.62352166998739,4.639260058127845,0.6196647595371707
2018-03-26,54707,0.16102278232574463,0.12787948548793793,0.9296061396598816,15.22839855959932,2.487798636371945,0.3728956075090939
2018-04-03,54707,0.11480899900197983,0.08659444749355316,0.9479578733444214,7.042974390845778,1.2831995905459996,0.2632204288299486
2018-04-11,54707,0.09340326488018036,0.06789857894182205,0.9281043410301208,4.889685049445227,1.0821284296342333,0.17548028588663242
2018-04-19,54707,0.07896896451711655,0.05396808683872223,0.9667195081710815,3.8422870930593893,1.0126674831374411,0.20472700020107118
2018-04-27,54707,0.08528143912553787,0.054741811007261276,0.9815701842308044,5.215054746193357,1.2375015994296892,0.2522529109620341
2018-05-05,54707,0.11015885323286057,0.0758071169257164,0.9866876006126404,8.74293966037253,1.8334034035863782,0.3966585628895754
2018-05-13,54707,0.23379549384117126,0.1382349133491516,0.9932098984718323,32.31944723709946,15.296031586451459,6.052241943444167
2018-05-21,54707,0.2653643488883972,0.17025941610336304,0.9933385252952576,37.19633684903212,18.017803937338915,8.408430365401138
2018-05-29,54707,0.29086604714393616,0.2019774466753006,0.9942118525505066,42.327307291571465,20.690222457820752,9.861626482899812
2018-06-06,54707,0.29480859637260437,0.19604268670082092,0.9931123852729797,41.480980496097395,21.187416601166213,11.541484636335387
2018-06-14,54707,0.38183921575546265,0.30017805099487305,0.9917656779289246,56.702067377118105,31.25194216462244,17.811249017493193
2018-06-22,54707,0.4067271947860718,0.35210952162742615,0.9941535592079163,60.17328678231305,36.98795400954174,19.04143893834427
2018-06-30,54707,0.44913873076438904,0.41686299443244934,0.9977383613586426,63.24236386568447,43.504487542727624,25.71517356097026
2018-07-08,54707,0.4528418183326721,0.4172235429286957,0.9953333735466003,63.95159668780961,43.30707222110516,26.104520445281228
2018-07-16,54707,0.38876134157180786,0.2992251217365265,0.995169460773468,55.184894072056586,33.58436763119893,20.719469172135195
2018-07-24,54707,0.3829863965511322,0.293703556060791,0.9958959817886353,55.10263768804723,31.87526276344892,19.531321403111118
2018-08-01,54707,0.41176140308380127,0.34511494636535645,0.9981558918952942,60.62295501489755,35.88937430310564,21.106988136801505
2018-08-09,54707,0.3866024911403656,0.3031850755214691,0.9981443881988525,56.393148957171846,31.579139781015225,19.235198420677428
2018-08-17,54707,0.3419186472892761,0.2328691929578781,0.9956774115562439,47.58440418959183,25.941835596907158,16.91008463267955
2018-08-25,54707,0.3589186370372772,0.26113635301589966,0.99577397108078,51.6387299614309,27.047726981921876,17.292119838411903
2018-09-02,54707,0.3505149185657501,0.2434655725955963,0.9966599941253662,49.046739905313764,26.740636481620268,17.277496481254683
2018-09-10,54707,0.3360294997692108,0.21975044906139374,0.9966999888420105,45.42014733032336,25.042499131738165,16.802237373645053
2018-09-18,54707,0.3257894814014435,0.17848806083202362,0.9960005879402161,42.043979746650336,26.36225711517722,17.544372749373938
2018-09-26,54707,0.2765505015850067,0.12386833131313324,0.9955160021781921,33.333942639881556,21.31537097629188,15.040122836200121
2018-10-04,54707,0.2505623698234558,0.0985754057765007,0.9934752583503723,30.160674136764946,19.465516295903633,13.362092602409199
2018-10-12,54707,0.2392420917749405,0.0930485725402832,0.9937731623649597,29.219295519768952,18.31575483941726,11.945454877803572
2018-10-20,54707,0.23214343190193176,0.07879777252674103,0.9956305027008057,28.718445537134187,18.07264152667849,11.601805984608916
2018-10-28,54707,0.21281035244464874,0.06539339572191238,0.9929506778717041,27.37858043760396,16.443965123293182,9.757435063154624
2018-11-05,54707,0.21138247847557068,0.07019612938165665,0.9934084415435791,27.901365455974553,16.010748167510556,8.96960169630943
2018-11-13,54707,0.20759806036949158,0.07195039838552475,0.9925333261489868,28.449741349370285,15.281408229294241,7.4798471859177065
2018-11-21,54707,0.19657781720161438,0.07989628612995148,0.9859241843223572,27.968998482826695,12.877693896576305,5.09623996929095
2018-11-29,54707,0.18986444175243378,0.08445967733860016,0.990793764591217,27.429762187654234,11.50492624344234,4.343137075694153
2018-12-07,54707,0.19473031163215637,0.09448374062776566,0.9919313788414001,28.334582411757182,11.196007823496078,3.7582027894053778
2018-12-15,54707,0.21535147726535797,0.12801925837993622,0.9896767735481262,32.21159997806497,11.442776975524156,3.1239146727109874
2018-12-23,54707,0.23439933359622955,0.15169794857501984,0.9873719215393066,35.26788162392381,13.948854808342626,3.6759464053960187
2018-12-31,54707,0.2840135097503662,0.2218121737241745,0.9886456727981567,45.64498144661561,17.42555797247153,3.7362677536695483
2019-01-05,54707,0.30036890506744385,0.2572501003742218,0.9906072616577148,51.1890617288464,17.877054124700678,3.07273292266072
2019-01-13,54707,0.31683772802352905,0.2856099605560303,0.9846975803375244,56.40960023397371,17.531577311861373,2.506077832818469
2019-01-21,54707,0.3193984031677246,0.2888278663158417,0.9807623028755188,59.32330414754967,14.769590728791563,2.0728608770358457
2019-01-29,54707,0.2957956790924072,0.2577873766422272,0.9855412840843201,51.883671193814315,12.925219807337267,2.08382839490376
